Tempo(s);$\Delta P_{12}$_fil_1;$\Delta P_{12}$_fil_2
16.669945109780514;0.6199999999999999;0.7199999999999998
16.869945109777603;0.6199999999999999;0.7199999999999998
17.06994510978197;0.6199999999999999;0.7199999999999998
17.26994510977906;0.6199999999999999;0.7199999999999998
17.46994510977615;0.6199999999999999;0.7199999999999998
17.669945109780514;0.6199999999999999;0.7199999999999998
17.869945109777603;0.6199999999999999;0.7199999999999998
18.06994510978197;0.6199999999999999;0.71
18.26994510977906;0.6199999999999999;0.71
18.46994510977615;0.6199999999999999;0.71
18.669945109780514;0.6199999999999999;0.71
18.869945109777603;0.6199999999999999;0.71
19.06994510978197;0.6199999999999999;0.71
19.26994510977906;0.6199999999999999;0.71
19.46994510977615;0.6199999999999999;0.71
19.669945109780514;0.6100000000000001;0.71
19.869945109777603;0.6199999999999999;0.71
20.06994510978197;0.6199999999999999;0.72
20.26994510977906;0.6199999999999999;0.71
20.46994510977615;0.6199999999999999;0.71
20.669945109780514;0.6199999999999999;0.71
20.869945109777603;0.6199999999999999;0.6999999999999997
21.06994510978197;0.6199999999999999;0.6999999999999997
21.26994510977906;0.6100000000000001;0.6999999999999997
21.46994510977615;0.6100000000000001;0.6999999999999997
21.669945109780514;0.6100000000000001;0.6999999999999997
21.869945109777603;0.6100000000000001;0.6999999999999997
22.06994510978197;0.6100000000000001;0.7099999999999997
22.26994510977906;0.6100000000000001;0.7099999999999997
22.46994510977615;0.6100000000000001;0.7099999999999997
22.669945109780514;0.6100000000000001;0.7099999999999997
22.869945109777603;0.6100000000000001;0.7099999999999997
23.06994510978197;0.6100000000000001;0.7099999999999997
23.26994510977906;0.6100000000000001;0.7099999999999997
23.46994510977615;0.6100000000000001;0.7099999999999997
23.669945109780514;0.6100000000000001;0.7
23.869945109777603;0.6100000000000001;0.7
24.06994510978197;0.6100000000000001;0.7
24.26994510977906;0.6100000000000001;0.7
24.46994510977615;0.6100000000000001;0.7
24.669945109780514;0.6100000000000001;0.7
24.869945109777603;0.6100000000000001;0.7
25.06994510978197;0.6199999999999999;0.7
25.26994510977906;0.6199999999999999;0.7
25.46994510977615;0.6100000000000001;0.7
25.669945109780514;0.6100000000000001;0.71
25.869945109777603;0.6100000000000001;0.71
26.06994510978197;0.6100000000000001;0.71
26.26994510977906;0.6100000000000001;0.6899999999999997
26.46994510977615;0.6100000000000001;0.6899999999999997
26.669945109780514;0.6100000000000001;0.6899999999999997
26.869945109777603;0.6100000000000001;0.6899999999999997
27.06994510978197;0.6100000000000001;0.6999999999999997
27.26994510977906;0.6100000000000001;0.6899999999999997
27.46994510977615;0.6100000000000001;0.6899999999999997
27.669945109780514;0.6100000000000001;0.6999999999999997
27.869945109777603;0.6100000000000001;0.6999999999999997
28.06994510978197;0.6100000000000001;0.6999999999999997
28.26994510977906;0.6100000000000001;0.6999999999999997
28.46994510977615;0.6100000000000001;0.6999999999999997
28.669945109780514;0.6100000000000001;0.6999999999999997
28.869945109777603;0.6100000000000001;0.6999999999999997
29.06994510978197;0.6100000000000001;0.6999999999999997
29.26994510977906;0.6100000000000001;0.6999999999999997
29.46994510977615;0.6100000000000001;0.6999999999999997
29.669945109780514;0.6100000000000001;0.69
29.869945109777603;0.6100000000000001;0.69
30.06994510978197;0.6100000000000001;0.69
30.26994510977906;0.6100000000000001;0.69
30.46994510977615;0.6100000000000001;0.69
30.669945109780514;0.6100000000000001;0.69
30.869945109777603;0.6100000000000001;0.69
31.06994510978197;0.6100000000000001;0.69
31.26994510977906;0.6100000000000001;0.69
31.46994510977615;0.6100000000000001;0.69
31.669945109780514;0.6100000000000001;0.69
31.869945109777603;0.5999999999999999;0.69
32.06994510978197;0.6100000000000001;0.69
32.26994510977906;0.6100000000000001;0.69
32.46994510977615;0.6100000000000001;0.69
32.669945109780514;0.6100000000000001;0.69
32.8699451097776;0.6100000000000001;0.69
33.06994510978197;0.6100000000000001;0.69
33.26994510977906;0.6100000000000001;0.6799999999999997
33.46994510977615;0.6100000000000001;0.6799999999999997
33.669945109780514;0.5999999999999999;0.6799999999999997
33.8699451097776;0.6100000000000001;0.6799999999999997
34.06994510978197;0.6100000000000001;0.6799999999999997
34.26994510977906;0.5999999999999999;0.6799999999999997
34.46994510977615;0.5999999999999999;0.6899999999999997
34.669945109780514;0.5999999999999999;0.6899999999999997
34.8699451097776;0.5999999999999999;0.6899999999999997
35.06994510978197;0.5999999999999999;0.6899999999999997
35.26994510977906;0.5999999999999999;0.6899999999999997
35.46994510977615;0.5999999999999999;0.6799999999999997
35.669945109780514;0.5999999999999999;0.6899999999999997
35.8699451097776;0.6099999999999999;0.6899999999999997
36.06994510978197;0.6099999999999999;0.6899999999999997
36.26994510977906;0.6099999999999999;0.6799999999999999
36.46994510977615;0.6099999999999999;0.6799999999999999
36.669945109780514;0.6099999999999999;0.6799999999999999
36.8699451097776;0.6099999999999999;0.6899999999999997
37.06994510978197;0.6099999999999999;0.6799999999999999
37.26994510977906;0.6099999999999999;0.6799999999999999
37.46994510977615;0.6099999999999999;0.6799999999999999
37.669945109780514;0.6099999999999999;0.6799999999999999
37.8699451097776;0.5999999999999999;0.6799999999999999
38.06994510978197;0.5999999999999999;0.6799999999999999
38.26994510977906;0.5999999999999999;0.6799999999999999
38.46994510977615;0.5999999999999999;0.6799999999999999
38.669945109780514;0.5999999999999999;0.6700000000000002
38.8699451097776;0.5999999999999999;0.6700000000000002
39.06994510978197;0.5999999999999999;0.6700000000000002
39.26994510977906;0.5999999999999999;0.6800000000000002
39.46994510977615;0.6099999999999999;0.6800000000000002
39.669945109780514;0.6099999999999999;0.6800000000000002
39.8699451097776;0.6099999999999999;0.6800000000000002
40.06994510978197;0.5999999999999999;0.6800000000000002
40.26994510977906;0.5999999999999999;0.6800000000000002
40.46994510977615;0.6099999999999999;0.6800000000000002
40.669945109780514;0.6099999999999999;0.6800000000000002
40.8699451097776;0.6099999999999999;0.6800000000000002
41.06994510978197;0.6099999999999999;0.6800000000000002
41.26994510977906;0.6099999999999999;0.6800000000000002
41.46994510977615;0.5999999999999999;0.6800000000000002
41.669945109780514;0.5999999999999999;0.6699999999999999
41.8699451097776;0.5999999999999999;0.6699999999999999
42.06994510978197;0.5999999999999999;0.6800000000000002
42.26994510977906;0.6099999999999999;0.6699999999999999
42.46994510977615;0.6000000000000001;0.6699999999999999
42.669945109780514;0.6099999999999999;0.6800000000000002
42.8699451097776;0.6099999999999999;0.6699999999999999
43.06994510978197;0.6099999999999999;0.6699999999999999
43.26994510977906;0.6099999999999999;0.6800000000000002
43.46994510977615;0.6099999999999999;0.6699999999999999
43.669945109780514;0.6000000000000001;0.6699999999999999
43.8699451097776;0.6000000000000001;0.6699999999999999
44.06994510978197;0.6000000000000001;0.6699999999999999
44.26994510977906;0.6000000000000001;0.6699999999999999
44.46994510977615;0.6000000000000001;0.6699999999999999
44.669945109780514;0.6000000000000001;0.6699999999999999
44.8699451097776;0.6000000000000001;0.6799999999999999
45.06994510978197;0.6000000000000001;0.6799999999999999
45.26994510977906;0.6000000000000001;0.6799999999999999
45.46994510977615;0.6000000000000001;0.6699999999999999
45.669945109780514;0.6000000000000001;0.6699999999999999
45.8699451097776;0.6000000000000001;0.6699999999999999
46.06994510978197;0.6000000000000001;0.6699999999999999
46.26994510977906;0.6000000000000001;0.6699999999999999
46.46994510977615;0.6000000000000001;0.6699999999999999
46.669945109780514;0.6000000000000001;0.6699999999999999
46.8699451097776;0.6000000000000001;0.6699999999999999
47.06994510978197;0.6000000000000001;0.6799999999999999
47.26994510977906;0.6000000000000001;0.6700000000000002
47.46994510977615;0.6000000000000001;0.6600000000000001
47.669945109780514;0.6000000000000001;0.6700000000000002
47.8699451097776;0.6000000000000001;0.6700000000000002
48.06994510978197;0.6000000000000001;0.6700000000000002
48.26994510977906;0.6000000000000001;0.6700000000000002
48.46994510977615;0.6000000000000001;0.6700000000000002
48.669945109780514;0.6000000000000001;0.6700000000000002
48.8699451097776;0.6000000000000001;0.6700000000000002
49.06994510978197;0.6000000000000001;0.6700000000000002
49.26994510977906;0.6000000000000001;0.6700000000000002
49.46994510977615;0.6000000000000001;0.6700000000000002
49.669945109780514;0.6000000000000001;0.6700000000000002
49.8699451097776;0.6100000000000001;0.6700000000000002
50.06994510978197;0.5999999999999999;0.6700000000000002
50.26994510977906;0.6000000000000001;0.6700000000000002
50.46994510977615;0.5899999999999999;0.6599999999999999
50.669945109780514;0.5899999999999999;0.6599999999999999
50.8699451097776;0.6000000000000001;0.6599999999999999
51.06994510978197;0.5899999999999999;0.6599999999999999
51.26994510977906;0.5899999999999999;0.6599999999999999
51.46994510977615;0.5899999999999999;0.6599999999999999
51.669945109780514;0.5899999999999999;0.6599999999999999
51.8699451097776;0.5899999999999999;0.6599999999999999
52.06994510978197;0.6000000000000001;0.6599999999999999
52.26994510977906;0.6000000000000001;0.6599999999999999
52.46994510977615;0.6000000000000001;0.6599999999999999
52.669945109780514;0.6000000000000001;0.6599999999999999
52.8699451097776;0.6000000000000001;0.6599999999999999
53.06994510978197;0.6000000000000001;0.6599999999999999
53.26994510977906;0.5899999999999999;0.6599999999999999
53.46994510977615;0.5899999999999999;0.6500000000000001
53.669945109780514;0.5899999999999999;0.6500000000000001
53.8699451097776;0.5899999999999999;0.6500000000000001
54.06994510978197;0.5899999999999999;0.6500000000000001
54.26994510977906;0.5899999999999999;0.6500000000000001
54.46994510977615;0.5999999999999999;0.6500000000000001
54.669945109780514;0.5999999999999999;0.6500000000000001
54.8699451097776;0.5999999999999999;0.6600000000000001
55.06994510978197;0.5999999999999999;0.6600000000000001
55.26994510977906;0.5899999999999999;0.6600000000000001
55.46994510977615;0.5899999999999999;0.6600000000000001
55.669945109780514;0.5899999999999999;0.6600000000000001
55.8699451097776;0.5899999999999999;0.6600000000000001
56.06994510978197;0.5999999999999999;0.6600000000000001
56.26994510977906;0.5999999999999999;0.6500000000000001
56.46994510977615;0.5899999999999999;0.6500000000000001
56.669945109780514;0.5899999999999999;0.6600000000000001
56.8699451097776;0.5899999999999999;0.6600000000000001
57.06994510978197;0.5999999999999999;0.6499999999999999
57.26994510977906;0.5999999999999999;0.6499999999999999
57.46994510977615;0.5999999999999999;0.6499999999999999
57.669945109780514;0.5999999999999999;0.6499999999999999
57.8699451097776;0.5999999999999999;0.6499999999999999
58.06994510978197;0.5999999999999999;0.6499999999999999
58.26994510977906;0.5999999999999999;0.6499999999999999
58.46994510977615;0.5999999999999999;0.6499999999999999
58.669945109780514;0.5899999999999999;0.6499999999999999
58.8699451097776;0.5999999999999999;0.6499999999999999
59.06994510978197;0.5999999999999999;0.6499999999999999
59.26994510977906;0.5999999999999999;0.6499999999999999
59.46994510977615;0.5999999999999999;0.6499999999999999
59.669945109780514;0.5999999999999999;0.6499999999999999
59.8699451097776;0.5999999999999999;0.6499999999999999
60.06994510978197;0.5999999999999999;0.6400000000000001
60.26994510977906;0.5999999999999999;0.6400000000000001
60.46994510977615;0.5999999999999999;0.6400000000000001
60.669945109780514;0.5999999999999999;0.6500000000000001
60.8699451097776;0.5999999999999999;0.6500000000000001
61.06994510978197;0.5999999999999999;0.6500000000000001
61.26994510977906;0.5999999999999999;0.6400000000000001
61.46994510977615;0.5900000000000001;0.6400000000000001
61.669945109780514;0.5900000000000001;0.6500000000000001
61.8699451097776;0.5900000000000001;0.6500000000000001
62.06994510978197;0.5999999999999999;0.6500000000000001
62.26994510977906;0.5900000000000001;0.6500000000000001
62.46994510977615;0.5900000000000001;0.6500000000000001
62.669945109780514;0.5999999999999999;0.6500000000000001
62.8699451097776;0.5999999999999999;0.6500000000000001
63.06994510978197;0.5999999999999999;0.6500000000000001
63.26994510977906;0.5999999999999999;0.6500000000000001
63.46994510977615;0.5999999999999999;0.6500000000000001
63.669945109780514;0.5999999999999999;0.6500000000000001
63.8699451097776;0.5999999999999999;0.6500000000000001
64.06994510978197;0.5999999999999999;0.6500000000000001
64.26994510977906;0.5999999999999999;0.6500000000000001
64.46994510977615;0.5999999999999999;0.6399999999999999
64.66994510978051;0.5999999999999999;0.6399999999999999
64.8699451097776;0.5999999999999999;0.6399999999999999
65.06994510978197;0.5999999999999999;0.6399999999999999
65.26994510977906;0.5999999999999999;0.6399999999999999
65.46994510977615;0.5999999999999999;0.6399999999999999
65.66994510978051;0.5999999999999999;0.6399999999999999
65.8699451097776;0.5999999999999999;0.6399999999999999
66.06994510978197;0.5999999999999999;0.6399999999999999
66.26994510977906;0.5999999999999999;0.6399999999999999
66.46994510977615;0.5999999999999999;0.6399999999999999
66.66994510978051;0.5999999999999999;0.6399999999999999
66.8699451097776;0.5999999999999999;0.6499999999999999
67.06994510978197;0.5999999999999999;0.6499999999999999
67.26994510977906;0.5999999999999999;0.6499999999999999
67.46994510977615;0.5999999999999999;0.6499999999999999
67.66994510978051;0.5999999999999999;0.6300000000000001
67.8699451097776;0.5999999999999999;0.6300000000000001
68.06994510978197;0.5999999999999999;0.6300000000000001
68.26994510977906;0.5999999999999999;0.6300000000000001
68.46994510977615;0.5900000000000001;0.6300000000000001
68.66994510978051;0.5900000000000001;0.6400000000000001
68.8699451097776;0.5900000000000001;0.6400000000000001
69.06994510978197;0.5900000000000001;0.6400000000000001
69.26994510977906;0.5900000000000001;0.6400000000000001
69.46994510977615;0.5900000000000001;0.6400000000000001
69.66994510978051;0.5900000000000001;0.6400000000000001
69.8699451097776;0.5900000000000001;0.6400000000000001
70.06994510978197;0.5900000000000001;0.6400000000000001
70.26994510977906;0.5900000000000001;0.6400000000000001
70.46994510977615;0.5999999999999999;0.6400000000000001
70.66994510978051;0.5900000000000001;0.6400000000000001
70.8699451097776;0.5900000000000001;0.6400000000000001
71.06994510978197;0.5999999999999999;0.6299999999999999
71.26994510977906;0.5900000000000001;0.6299999999999999
71.46994510977615;0.5900000000000001;0.6400000000000001
71.66994510978051;0.5900000000000001;0.6299999999999999
71.8699451097776;0.5900000000000001;0.6299999999999999
72.06994510978197;0.5900000000000001;0.6299999999999999
72.26994510977906;0.5900000000000001;0.6299999999999999
72.46994510977615;0.5900000000000001;0.6299999999999999
72.66994510978051;0.5900000000000001;0.6299999999999999
72.8699451097776;0.5900000000000001;0.6299999999999999
73.06994510978197;0.5900000000000001;0.6299999999999999
73.26994510977906;0.5900000000000001;0.6299999999999999
73.46994510977615;0.5900000000000001;0.6299999999999999
73.66994510978051;0.5900000000000001;0.6299999999999999
73.8699451097776;0.5900000000000001;0.6299999999999999
74.06994510978197;0.5900000000000001;0.6299999999999999
74.26994510977906;0.5900000000000001;0.6299999999999999
74.46994510977615;0.5900000000000001;0.6299999999999999
74.66994510978051;0.5900000000000001;0.6299999999999999
74.8699451097776;0.5900000000000001;0.6299999999999999
75.06994510978197;0.5900000000000001;0.6299999999999999
75.26994510977906;0.5900000000000001;0.6299999999999999
75.46994510977615;0.5900000000000001;0.6299999999999999
75.66994510978051;0.5900000000000001;0.6299999999999999
75.8699451097776;0.5900000000000001;0.6299999999999999
76.06994510978197;0.5900000000000001;0.6299999999999999
76.26994510977906;0.5900000000000001;0.6200000000000001
76.46994510977615;0.5900000000000001;0.6200000000000001
76.66994510978051;0.5900000000000001;0.6200000000000001
76.8699451097776;0.5900000000000001;0.6200000000000001
77.06994510978197;0.5900000000000001;0.6200000000000001
77.26994510977906;0.5900000000000001;0.6200000000000001
77.46994510977615;0.5900000000000001;0.6200000000000001
77.66994510978051;0.5900000000000001;0.6200000000000001
77.8699451097776;0.5900000000000001;0.6200000000000001
78.06994510978197;0.5900000000000001;0.6200000000000001
78.26994510977906;0.5900000000000001;0.6200000000000001
78.46994510977615;0.5900000000000001;0.6300000000000001
78.66994510978051;0.5900000000000001;0.6300000000000001
78.8699451097776;0.5900000000000001;0.6300000000000001
79.06994510978197;0.5900000000000001;0.6300000000000001
79.26994510977906;0.5900000000000001;0.6300000000000001
79.46994510977615;0.5900000000000001;0.6300000000000001
79.66994510978051;0.5900000000000001;0.6300000000000001
79.8699451097776;0.5900000000000001;0.6300000000000001
80.06994510978197;0.5900000000000001;0.6300000000000001
80.26994510977906;0.5900000000000001;0.6300000000000001
80.46994510977615;0.5900000000000001;0.6300000000000001
80.66994510978051;0.5900000000000001;0.6300000000000001
80.8699451097776;0.5900000000000001;0.6300000000000001
81.06994510978197;0.5900000000000001;0.6300000000000001
81.26994510977906;0.5900000000000001;0.6199999999999999
81.46994510977615;0.5900000000000001;0.6199999999999999
81.66994510978051;0.5900000000000001;0.6199999999999999
81.8699451097776;0.5900000000000001;0.6199999999999999
82.06994510978197;0.5900000000000001;0.6199999999999999
82.26994510977906;0.5900000000000001;0.6199999999999999
82.46994510977615;0.5900000000000001;0.6199999999999999
82.66994510978051;0.5900000000000001;0.6199999999999999
82.8699451097776;0.5900000000000001;0.6199999999999999
83.06994510978197;0.5900000000000001;0.6199999999999999
83.26994510977906;0.5799999999999998;0.6199999999999999
83.46994510977615;0.5900000000000001;0.6199999999999999
83.66994510978051;0.5900000000000001;0.6199999999999999
83.8699451097776;0.5900000000000001;0.6199999999999999
84.06994510978197;0.5799999999999998;0.6199999999999999
84.26994510977906;0.5799999999999998;0.6199999999999999
84.46994510977615;0.5900000000000001;0.6199999999999999
84.66994510978051;0.5900000000000001;0.6199999999999999
84.8699451097776;0.5900000000000001;0.6199999999999999
85.06994510978197;0.5900000000000001;0.6199999999999999
85.26994510977906;0.6000000000000001;0.6199999999999999
85.46994510977615;0.6000000000000001;0.6199999999999999
85.66994510978051;0.6000000000000001;0.6199999999999999
85.8699451097776;0.6000000000000001;0.6199999999999999
86.06994510978197;0.5900000000000001;0.6299999999999999
86.26994510977906;0.5900000000000001;0.6299999999999999
86.46994510977615;0.5900000000000001;0.6199999999999999
86.66994510978051;0.5799999999999998;0.6199999999999999
86.8699451097776;0.5799999999999998;0.6199999999999999
87.06994510978197;0.5799999999999998;0.6100000000000001
87.26994510977906;0.5799999999999998;0.6100000000000001
87.46994510977615;0.5799999999999998;0.6200000000000001
87.66994510978051;0.5799999999999998;0.6100000000000001
87.8699451097776;0.5799999999999998;0.6100000000000001
88.06994510978197;0.5799999999999998;0.6100000000000001
88.26994510977906;0.5799999999999998;0.6100000000000001
88.46994510977615;0.5799999999999998;0.6200000000000001
88.66994510978051;0.5799999999999998;0.6200000000000001
88.8699451097776;0.5799999999999998;0.6200000000000001
89.06994510978197;0.5900000000000001;0.6200000000000001
89.26994510977906;0.5799999999999998;0.6200000000000001
89.46994510977615;0.5900000000000001;0.6200000000000001
89.66994510978051;0.5900000000000001;0.6200000000000001
89.8699451097776;0.5799999999999998;0.6200000000000001
90.06994510978197;0.5799999999999998;0.6200000000000001
90.26994510977906;0.5799999999999998;0.6200000000000001
90.46994510977615;0.5799999999999998;0.6100000000000001
90.66994510978051;0.5799999999999998;0.6100000000000001
90.8699451097776;0.5799999999999998;0.6200000000000001
91.06994510978197;0.5900000000000001;0.6200000000000001
91.26994510977906;0.5799999999999998;0.6200000000000001
91.46994510977615;0.5799999999999998;0.6200000000000001
91.66994510978051;0.5899999999999999;0.6200000000000001
91.8699451097776;0.5799999999999998;0.6200000000000001
92.06994510978197;0.5799999999999998;0.6200000000000001
92.26994510977906;0.5799999999999998;0.6200000000000001
92.46994510977615;0.5799999999999998;0.6200000000000001
92.66994510978051;0.5799999999999998;0.6099999999999999
92.8699451097776;0.5900000000000001;0.6099999999999999
93.06994510978197;0.5799999999999998;0.6099999999999999
93.26994510977906;0.5799999999999998;0.6099999999999999
93.46994510977615;0.5899999999999999;0.6099999999999999
93.66994510978051;0.5799999999999998;0.6099999999999999
93.8699451097776;0.5899999999999999;0.6099999999999999
94.06994510978197;0.5899999999999999;0.6099999999999999
94.26994510977906;0.5899999999999999;0.6099999999999999
94.46994510977615;0.5799999999999998;0.6099999999999999
94.66994510978051;0.5799999999999998;0.6099999999999999
94.8699451097776;0.5899999999999999;0.6099999999999999
95.06994510978197;0.5899999999999999;0.6099999999999999
95.26994510977906;0.5899999999999999;0.6099999999999999
95.46994510977615;0.5799999999999998;0.6099999999999999
95.66994510978051;0.5799999999999998;0.6099999999999999
95.8699451097776;0.5799999999999998;0.6099999999999999
96.06994510978197;0.5899999999999999;0.6099999999999999
96.26994510977906;0.5899999999999999;0.6000000000000001
96.46994510977615;0.5799999999999998;0.6000000000000001
96.66994510978051;0.5799999999999998;0.6000000000000001
96.8699451097776;0.5799999999999998;0.6000000000000001
97.06994510978197;0.5799999999999998;0.6099999999999999
97.26994510977906;0.5799999999999998;0.6099999999999999
97.46994510977615;0.5899999999999999;0.6099999999999999
97.66994510978051;0.5799999999999998;0.6000000000000001
97.8699451097776;0.5799999999999998;0.6000000000000001
98.06994510978197;0.5799999999999998;0.6000000000000001
98.26994510977906;0.5799999999999998;0.6000000000000001
98.46994510977615;0.5799999999999998;0.6000000000000001
98.66994510978051;0.5799999999999998;0.6000000000000001
98.8699451097776;0.5799999999999998;0.6000000000000001
99.06994510978197;0.5799999999999998;0.6000000000000001
99.26994510977906;0.5799999999999998;0.6000000000000001
99.46994510977615;0.5799999999999998;0.6000000000000001
99.66994510978051;0.5799999999999998;0.6000000000000001
99.8699451097776;0.5799999999999998;0.6000000000000001
100.06994510978197;0.5799999999999998;0.6000000000000001
100.26994510977906;0.5799999999999998;0.6000000000000001
100.46994510977615;0.5799999999999998;0.6100000000000001
100.66994510978051;0.5799999999999998;0.6100000000000001
100.8699451097776;0.5799999999999998;0.6100000000000001
101.06994510978197;0.5899999999999999;0.6000000000000001
101.26994510977906;0.5899999999999999;0.5899999999999999
101.46994510977615;0.5899999999999999;0.5899999999999999
101.66994510978051;0.5899999999999999;0.6000000000000001
101.8699451097776;0.5899999999999999;0.5899999999999999
102.06994510978197;0.5899999999999999;0.6000000000000001
102.26994510977906;0.5899999999999999;0.5899999999999999
102.46994510977615;0.5899999999999999;0.5999999999999999
102.66994510978051;0.5799999999999998;0.5999999999999999
102.8699451097776;0.5799999999999998;0.5999999999999999
103.06994510978197;0.5799999999999998;0.5999999999999999
103.26994510977906;0.5799999999999998;0.5899999999999999
103.46994510977615;0.5799999999999998;0.5899999999999999
103.66994510978051;0.5799999999999998;0.5899999999999999
103.8699451097776;0.5899999999999999;0.5999999999999999
104.06994510978197;0.5899999999999999;0.5999999999999999
104.26994510977906;0.5799999999999998;0.5999999999999999
104.46994510977615;0.5799999999999998;0.5999999999999999
104.66994510978051;0.5899999999999999;0.5999999999999999
104.8699451097776;0.5899999999999999;0.5999999999999999
105.06994510978197;0.5899999999999999;0.5999999999999999
105.26994510977906;0.5799999999999998;0.5999999999999999
105.46994510977615;0.5899999999999999;0.5999999999999999
105.66994510978051;0.5899999999999999;0.5999999999999999
105.8699451097776;0.5899999999999999;0.5999999999999999
106.06994510978197;0.5899999999999999;0.5999999999999999
106.26994510977906;0.5899999999999999;0.5999999999999999
106.46994510977615;0.5899999999999999;0.5999999999999999
106.66994510978051;0.5799999999999998;0.5999999999999999
106.8699451097776;0.5899999999999999;0.5999999999999999
107.06994510978197;0.5899999999999999;0.5999999999999999
107.26994510977906;0.5899999999999999;0.5999999999999999
107.46994510977615;0.5899999999999999;0.5999999999999999
107.66994510978051;0.5899999999999999;0.5999999999999999
107.8699451097776;0.5799999999999998;0.5999999999999999
108.06994510978197;0.5799999999999998;0.5999999999999999
108.26994510977906;0.5799999999999998;0.5999999999999999
108.46994510977615;0.5899999999999999;0.5999999999999999
108.66994510978051;0.5899999999999999;0.5999999999999999
108.8699451097776;0.5799999999999998;0.5999999999999999
109.06994510978197;0.5799999999999998;0.5999999999999999
109.26994510977906;0.5799999999999998;0.5900000000000001
109.46994510977615;0.5799999999999998;0.5900000000000001
109.66994510978051;0.5799999999999998;0.5900000000000001
